STATE,BRAND,DESC.,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
Jammu and Kashmir,RAHT,HAND TOWEL,870.000,0.000,"72,584.13",216.000,0.000,"14,147.76",0.000,0.000,0.00,-75.172,-80.51,-100,-100,0,,,
Jammu and Kashmir,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,38.000,38.08,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jammu and Kashmir,SLSC,SOFTLINE CAMISOLE,0.000,0.000,0.00,800.000,0.000,"64,090.25",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jammu and Kashmir,SLSP,SOFTLINE REG.PANTIES,0.000,0.000,0.00,232.000,0.000,"13,507.18",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jammu and Kashmir,TCAG,AGNI,174.000,0.000,"46,110.25",780.000,0.000,"4,14,959.29",0.000,0.000,0.00,348.276,799.93,-100,-100,0,,,
Jammu and Kashmir,TCBL,BOILER,0.000,0.000,0.00,546.000,0.000,"3,10,674.10",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jammu and Kashmir,TCTO,TORRIDO,0.000,0.000,0.00,114.000,0.000,"54,180.10",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,BMBS,BUMCHUMS SET,"2,280.000",0.000,"2,96,738.35",204.000,0.000,"56,594.08",0.000,0.000,0.00,-91.053,-80.93,-100,-100,0,,,
Jharkhand,BMBU,BUMCHUMS BERMUDA,"34,069.000",0.000,"90,62,427.44","29,876.000",0.000,"78,97,735.30",0.000,0.000,0.00,-12.307,-12.85,-100,-100,0,,,
Jharkhand,BMFR,BUMCHUMS FREE,0.000,0.000,0.00,0.000,180.000,182.44,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,BMLS,BUMCHUMS LOUNGERS,"5,443.000",0.000,"17,44,865.17","6,144.000",0.000,"18,29,556.55",0.000,0.000,0.00,12.879,4.85,-100,-100,0,,,
Jharkhand,BMPN,BUMCHUM PANT,513.000,0.000,"1,53,855.95","3,135.000",0.000,"7,91,351.72",0.000,0.000,0.00,511.111,414.35,-100,-100,0,,,
Jharkhand,BMTS,BUMCHUMS T-SHIRT,"24,075.000",0.000,"55,83,016.74","23,949.000",0.000,"55,21,238.41",0.000,0.000,0.00,-0.523,-1.11,-100,-100,0,,,
Jharkhand,BRBF,BUTTERFLY BRA,"1,362.000",0.000,"1,86,652.75",444.000,0.000,"64,278.81",0.000,0.000,0.00,-67.401,-65.56,-100,-100,0,,,
Jharkhand,BRCP,SOFTLINE CLASSIC PANTIES,884.000,0.000,"48,987.47",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Jharkhand,BRCS,SL CAMISOLE,940.000,0.000,"63,619.58",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Jharkhand,BRCW,SOFTLINE CASUAL WEAR,165.000,0.000,"46,125.18",220.000,0.000,"57,948.12",0.000,0.000,0.00,33.333,25.63,-100,-100,0,,,
Jharkhand,BRFA,FANCY BRA(GROUP-A),"5,094.000",0.000,"4,26,088.00","5,154.000",0.000,"4,56,267.76",0.000,0.000,0.00,1.178,7.08,-100,-100,0,,,
Jharkhand,BRFB,FANCY BRA(GROUP-B),"2,004.000",0.000,"2,19,996.49","2,526.000",0.000,"2,78,205.42",0.000,0.000,0.00,26.048,26.46,-100,-100,0,,,
Jharkhand,BRLG,SOFTLINE LEGGINGS,"4,175.000",230.000,"9,77,753.86","3,410.000",0.000,"7,89,946.47",0.000,0.000,0.00,-18.323,-19.21,-100,-100,0,,,
Jharkhand,BRRC,REGULAR COTTON BRA,"32,280.000",0.000,"19,91,015.48","25,662.000",0.000,"16,62,439.84",0.000,0.000,0.00,-20.502,-16.5,-100,-100,0,,,
Jharkhand,BRRF,REGULAR FANCY BRA,"8,088.000",0.000,"5,84,339.85","6,264.000",0.000,"4,61,818.01",0.000,0.000,0.00,-22.552,-20.97,-100,-100,0,,,
Jharkhand,CLCD,COLORS DRAWER,0.000,0.000,0.00,"27,380.000",0.000,"23,43,950.16",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,CLCV,COLORS VEST,0.000,0.000,0.00,"14,695.000",0.000,"12,69,300.76",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,CLPB,COLORS PEEKABOO,0.000,0.000,0.00,"5,874.000",0.000,"5,16,559.10",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,CLPT,COLORS PANT,0.000,0.000,0.00,180.000,0.000,"61,926.44",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,CLSH,COLORS SHORTS,0.000,0.000,0.00,"1,350.000",0.000,"3,48,482.50",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,900.000,0.000,"1,83,649.06",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,EUEU,EURO,"73,240.000","15,520.000","57,10,196.06","64,890.000",0.000,"41,08,177.24",0.000,0.000,0.00,-11.401,-28.06,-100,-100,0,,,
Jharkhand,FL2B,FRONTLINE (2.0) BOXER,144.000,0.000,"40,230.23",144.000,0.000,"41,085.71",0.000,0.000,0.00,0.000,2.13,-100,-100,0,,,
Jharkhand,FLAV,FRONTLINE AIR,60.000,0.000,"8,796.00",50.000,0.000,"7,179.98",0.000,0.000,0.00,-16.667,-18.37,-100,-100,0,,,
Jharkhand,FLCD,FRONTLINE COLORS DRAWER,"14,660.000",0.000,"11,36,161.64",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Jharkhand,FLCV,FRONTLINE COLORS VEST,"63,130.000",0.000,"44,20,755.85",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Jharkhand,FLEX,FRONTLINE EXPANDO,"12,320.000",0.000,"8,20,793.62","13,310.000",0.000,"8,28,946.20",0.000,0.000,0.00,8.036,0.99,-100,-100,0,,,
Jharkhand,FLFB,FRONTLINE BRIEF,"5,300.000",0.000,"3,61,230.14","3,720.000",0.000,"2,39,908.04",0.000,0.000,0.00,-29.811,-33.59,-100,-100,0,,,
Jharkhand,FLFD,FRONTLINE DRAWER,"1,52,180.000",0.000,"1,51,50,659.00","92,160.000",0.000,"87,40,040.87",0.000,0.000,0.00,-39.44,-42.31,-100,-100,0,,,
Jharkhand,FLFV,FRONTLINE VEST,"3,05,210.000",0.000,"2,24,34,821.96","2,75,850.000",0.000,"1,94,78,316.34",0.000,0.000,0.00,-9.62,-13.18,-100,-100,0,,,
Jharkhand,FLFX,FRONTLINE XING,220.000,0.000,"14,914.96",110.000,0.000,"7,088.00",0.000,0.000,0.00,-50,-52.48,-100,-100,0,,,
Jharkhand,FLHK,FRONTLINE HUNK,"54,557.000",0.000,"55,53,038.75","33,100.000",40.000,"31,09,930.71",0.000,0.000,0.00,-39.33,-44,-100,-100,0,,,
Jharkhand,FLIL,FRONTLINE INTERLOCK,900.000,0.000,"89,938.37",370.000,0.000,"38,797.02",0.000,0.000,0.00,-58.889,-56.86,-100,-100,0,,,
Jharkhand,FLKL,FRONTLINE KIDLINE,"1,410.000",0.000,"93,207.15",850.000,0.000,"64,751.06",0.000,0.000,0.00,-39.716,-30.53,-100,-100,0,,,
Jharkhand,FLRL,FRONTLINE RIBLINE,"13,850.000",0.000,"12,31,912.31","9,210.000",0.000,"7,94,342.36",0.000,0.000,0.00,-33.502,-35.52,-100,-100,0,,,
Jharkhand,FLSW,FRONTLINE SKYWINGS,"2,010.000",0.000,"1,91,768.20","1,440.000",0.000,"1,33,550.19",0.000,0.000,0.00,-28.358,-30.36,-100,-100,0,,,
Jharkhand,FTCC,COMFORT COTTON SOCKS,"4,000.000",0.000,"1,53,853.91","2,480.000",0.000,"1,00,193.00",0.000,0.000,0.00,-38,-34.88,-100,-100,0,,,
Jharkhand,FTCF,COTTON FEEL SOCKS,"3,420.000",0.000,"1,05,390.43","5,410.000",0.000,"1,81,961.80",0.000,0.000,0.00,58.187,72.65,-100,-100,0,,,
Jharkhand,FTCS,CHILDREN FANCY SOCKS,350.000,0.000,"11,316.75",10.000,0.000,424.29,0.000,0.000,0.00,-97.143,-96.25,-100,-100,0,,,
Jharkhand,FTPM,PREMIUM SOCKS,"1,800.000",0.000,"78,636.72","1,190.000",0.000,"52,260.72",0.000,0.000,0.00,-33.889,-33.54,-100,-100,0,,,
Jharkhand,FTRC,REGULAR COTTON SOCKS,270.000,0.000,"12,040.94",290.000,0.000,"13,397.38",0.000,0.000,0.00,7.407,11.27,-100,-100,0,,,
Jharkhand,FTRL,REGULAR SOCKS LADIES THUMB,60.000,0.000,"2,538.48",80.000,0.000,"3,120.02",0.000,0.000,0.00,33.333,22.91,-100,-100,0,,,
Jharkhand,FTSP,SPORTY SOCKS,180.000,0.000,"10,280.11",110.000,0.000,"5,858.68",0.000,0.000,0.00,-38.889,-43.01,-100,-100,0,,,
Jharkhand,FTSU,SCHOOL UNIFORM SOCKS,"8,090.000",0.000,"2,04,627.24","6,010.000",0.000,"1,82,391.29",0.000,0.000,0.00,-25.711,-10.87,-100,-100,0,,,
Jharkhand,FTWL,WOOLEN SOCKS,30.000,0.000,"1,040.95",40.000,0.000,"1,508.58",0.000,0.000,0.00,33.333,44.92,-100,-100,0,,,
Jharkhand,JNJN,JON,"3,75,880.000",496.000,"1,73,55,669.85","5,01,248.000",803.000,"2,11,23,715.17",0.000,0.000,0.00,33.353,21.71,-100,-100,0,,,
Jharkhand,JNOW,JON OUTERWEAR,0.000,0.000,0.00,"1,055.000",0.000,"2,12,812.91",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,MMMM,MACROMAN,"1,80,090.000","6,470.000","1,40,71,424.63","1,78,980.000",0.000,"1,33,90,684.04",0.000,0.000,0.00,-0.616,-4.84,-100,-100,0,,,
Jharkhand,MSAW,M’SERIES ACTIVE WEAR,445.000,0.000,"1,27,370.66",100.000,0.000,"28,382.10",0.000,0.000,0.00,-77.528,-77.72,-100,-100,0,,,
Jharkhand,MSCC,M'SERIES CLASSIC COLLECTION,"3,100.000",310.000,"4,67,220.99","3,400.000",340.000,"4,96,553.87",0.000,0.000,0.00,9.677,6.28,-100,-100,0,,,
Jharkhand,MSFR,M'SERIES FREE,0.000,0.000,0.00,0.000,22.000,22.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,MSIN,M'SERIES INSIGNIA COLLECTION,775.000,75.000,"1,54,744.66",410.000,35.000,"92,368.53",0.000,0.000,0.00,-47.097,-40.31,-100,-100,0,,,
Jharkhand,MSMB,M'SERIES MODERN BASICS,155.000,0.000,"62,836.24","4,385.000",0.000,"4,58,280.72",0.000,0.000,0.00,"2,729.032",629.33,-100,-100,0,,,
Jharkhand,MSOW,M'SERIES T-SHIRT & OUTER WEAR,"5,042.000",0.000,"15,09,466.82","5,612.000",0.000,"17,26,327.02",0.000,0.000,0.00,11.305,14.37,-100,-100,0,,,
Jharkhand,MSSK,M'SERIES SOCKS,800.000,100.000,"54,959.36","1,920.000",240.000,"1,37,278.86",0.000,0.000,0.00,140.000,149.78,-100,-100,0,,,
Jharkhand,MSSP,M'SERIES MACROMAN SPORTS,180.000,0.000,"55,915.41",246.000,10.000,"1,25,980.56",0.000,0.000,0.00,36.667,125.31,-100,-100,0,,,
Jharkhand,RABT,BATH TOWEL,399.000,0.000,"1,19,168.88",303.000,0.000,"72,793.64",0.000,0.000,0.00,-24.06,-38.92,-100,-100,0,,,
Jharkhand,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,129.000,129.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,RAFT,FACE TOWEL,108.000,0.000,"3,995.92","11,000.000",0.000,"1,04,500.19",0.000,0.000,0.00,"10,085.185","2,515.17",-100,-100,0,,,
Jharkhand,RAHC,HANDKERCHIEF,288.000,0.000,"13,856.20",528.000,0.000,"23,032.81",0.000,0.000,0.00,83.333,66.23,-100,-100,0,,,
Jharkhand,RAHT,HAND TOWEL,96.000,0.000,"7,187.87",120.000,0.000,"10,260.16",0.000,0.000,0.00,25.000,42.74,-100,-100,0,,,
Jharkhand,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,11.000,10.45,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,SLSC,SOFTLINE CAMISOLE,0.000,0.000,0.00,710.000,0.000,"49,965.30",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Jharkhand,SLSP,SOFTLINE REG.PANTIES,"33,670.000",0.000,"19,88,684.11","33,168.000",0.000,"19,20,656.80",0.000,0.000,0.00,-1.491,-3.42,-100,-100,0,,,
Karnataka,BMBS,BUMCHUMS SET,2.000,0.000,316.40,9.000,0.000,"1,501.19",0.000,0.000,0.00,350.000,374.46,-100,-100,0,,,
Karnataka,BMBU,BUMCHUMS BERMUDA,137.000,0.000,"35,733.21","1,139.000",0.000,"2,97,956.21",0.000,0.000,0.00,731.387,733.84,-100,-100,0,,,
Karnataka,BMLS,BUMCHUMS LOUNGERS,9.000,0.000,"2,918.40",97.000,0.000,"30,949.99",0.000,0.000,0.00,977.778,960.51,-100,-100,0,,,
Karnataka,BMPN,BUMCHUM PANT,12.000,0.000,"2,900.72",31.000,0.000,"8,107.76",0.000,0.000,0.00,158.333,179.51,-100,-100,0,,,
Karnataka,BMTS,BUMCHUMS T-SHIRT,54.000,0.000,"12,934.97","1,038.000",0.000,"2,13,350.96",0.000,0.000,0.00,"1,822.222","1,549.41",-100,-100,0,,,
Karnataka,BRBF,BUTTERFLY BRA,386.000,0.000,"60,085.68",30.000,0.000,"5,748.85",0.000,0.000,0.00,-92.228,-90.43,-100,-100,0,,,
Karnataka,BRCP,SOFTLINE CLASSIC PANTIES,"5,630.000",0.000,"3,26,622.63",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Karnataka,BRCS,SL CAMISOLE,"1,814.000",0.000,"1,24,653.77",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Karnataka,BRCW,SOFTLINE CASUAL WEAR,519.000,0.000,"1,31,370.23",574.000,0.000,"2,19,127.20",0.000,0.000,0.00,10.597,66.80,-100,-100,0,,,
Karnataka,BRFA,FANCY BRA(GROUP-A),122.000,0.000,"14,547.37",27.000,0.000,"3,158.34",0.000,0.000,0.00,-77.869,-78.29,-100,-100,0,,,
Karnataka,BRFB,FANCY BRA(GROUP-B),231.000,0.000,"26,238.62",30.000,0.000,"3,593.40",0.000,0.000,0.00,-87.013,-86.3,-100,-100,0,,,
Karnataka,BRLG,SOFTLINE LEGGINGS,"1,749.000",95.000,"4,31,074.21","4,165.000",0.000,"10,95,747.69",0.000,0.000,0.00,138.136,154.19,-100,-100,0,,,
Karnataka,BRRC,REGULAR COTTON BRA,"2,085.000",0.000,"1,62,883.23",228.000,0.000,"16,592.35",0.000,0.000,0.00,-89.065,-89.81,-100,-100,0,,,
Karnataka,BRRF,REGULAR FANCY BRA,3.000,0.000,152.55,10.000,0.000,"1,344.67",0.000,0.000,0.00,233.333,781.46,-100,-100,0,,,
Karnataka,BUZZ,BUZZ,0.000,0.000,0.00,183.000,0.000,"66,449.35",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,CLCD,COLORS DRAWER,0.000,0.000,0.00,"83,302.000",0.000,"79,80,059.22",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,CLCV,COLORS VEST,0.000,0.000,0.00,"10,675.000",0.000,"11,15,901.44",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,50.000,0.000,"13,279.47",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,CTCB,COBLUE,"27,357.000",0.000,"17,87,948.55",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Karnataka,CTIT,INTUNE,"7,956.000",0.000,"12,97,560.00","3,331.000",0.000,"5,66,273.50",0.000,0.000,0.00,-58.132,-56.36,-100,-100,0,,,
Karnataka,CTMT,CONTRACT MFG.,0.000,0.000,0.00,"43,426.000",0.000,"39,82,590.50",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,EUEU,EURO,"43,328.000","3,130.000","32,28,350.33","29,947.000",0.000,"21,17,018.22",0.000,0.000,0.00,-30.883,-34.42,-100,-100,0,,,
Karnataka,FL2B,FRONTLINE (2.0) BOXER,288.000,0.000,"81,259.72",156.000,0.000,"44,300.67",0.000,0.000,0.00,-45.833,-45.48,-100,-100,0,,,
Karnataka,FLAV,FRONTLINE AIR,505.000,0.000,"74,658.56",21.000,0.000,"3,612.02",0.000,0.000,0.00,-95.842,-95.16,-100,-100,0,,,
Karnataka,FLCD,FRONTLINE COLORS DRAWER,"30,343.000",40.000,"25,60,339.01",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Karnataka,FLCV,FRONTLINE COLORS VEST,"1,976.000",0.000,"1,76,439.59",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Karnataka,FLEX,FRONTLINE EXPANDO,"1,12,724.000","1,610.000","74,58,897.31","1,20,788.000",0.000,"81,32,349.12",0.000,0.000,0.00,7.154,9.03,-100,-100,0,,,
Karnataka,FLFB,FRONTLINE BRIEF,309.000,0.000,"26,324.71","2,081.000",0.000,"1,59,943.50",0.000,0.000,0.00,573.463,507.58,-100,-100,0,,,
Karnataka,FLFD,FRONTLINE DRAWER,"6,065.000",0.000,"6,92,102.88","4,491.000",0.000,"4,83,278.40",0.000,0.000,0.00,-25.952,-30.17,-100,-100,0,,,
Karnataka,FLFV,FRONTLINE VEST,"51,996.000",0.000,"39,78,168.46","1,62,703.000",0.000,"1,29,22,448.12",0.000,0.000,0.00,212.914,224.83,-100,-100,0,,,
Karnataka,FLFX,FRONTLINE XING,"19,736.000",0.000,"15,03,680.70","11,939.000",0.000,"8,69,361.79",0.000,0.000,0.00,-39.506,-42.18,-100,-100,0,,,
Karnataka,FLHK,FRONTLINE HUNK,"37,577.000",0.000,"40,45,110.33","25,152.000",0.000,"24,51,192.26",0.000,0.000,0.00,-33.065,-39.4,-100,-100,0,,,
Karnataka,FLIL,FRONTLINE INTERLOCK,960.000,0.000,"1,15,200.00",640.000,0.000,"76,800.00",0.000,0.000,0.00,-33.333,-33.33,-100,-100,0,,,
Karnataka,FLKL,FRONTLINE KIDLINE,"12,668.000",0.000,"7,15,909.17","7,055.000",0.000,"3,89,695.62",0.000,0.000,0.00,-44.308,-45.57,-100,-100,0,,,
Karnataka,FLRL,FRONTLINE RIBLINE,"1,456.000",0.000,"1,54,235.56","1,359.000",0.000,"1,45,536.23",0.000,0.000,0.00,-6.662,-5.64,-100,-100,0,,,
Karnataka,FTCC,COMFORT COTTON SOCKS,220.000,0.000,"7,961.60","2,096.000",0.000,"84,211.49",0.000,0.000,0.00,852.727,957.72,-100,-100,0,,,
Karnataka,FTCF,COTTON FEEL SOCKS,170.000,0.000,"5,209.42","1,680.000",0.000,"58,578.17",0.000,0.000,0.00,888.235,"1,024.47",-100,-100,0,,,
Karnataka,FTCS,CHILDREN FANCY SOCKS,0.000,0.000,0.00,"1,250.000",0.000,"46,235.37",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,FTPM,PREMIUM SOCKS,180.000,0.000,"7,483.76","1,480.000",0.000,"62,911.19",0.000,0.000,0.00,722.222,740.64,-100,-100,0,,,
Karnataka,FTRC,REGULAR COTTON SOCKS,60.000,0.000,"2,214.34",500.000,0.000,"25,393.40",0.000,0.000,0.00,733.333,"1,046.77",-100,-100,0,,,
Karnataka,FTRL,REGULAR SOCKS LADIES THUMB,0.000,0.000,0.00,300.000,0.000,"9,471.63",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,FTSU,SCHOOL UNIFORM SOCKS,120.000,0.000,"4,467.35","12,740.000",0.000,"3,02,971.77",0.000,0.000,0.00,"10,516.667","6,681.91",-100,-100,0,,,
Karnataka,JNJN,JON,"17,95,236.000","2,746.000","10,87,93,575.40","26,07,774.000","18,025.000","15,80,41,935.00",0.000,0.000,0.00,45.261,45.27,-100,-100,0,,,
Karnataka,JNOW,JON OUTERWEAR,0.000,0.000,0.00,364.000,0.000,"83,454.48",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MMMM,MACROMAN,"1,57,478.000",0.000,"1,25,73,208.39","1,67,565.000",0.000,"1,32,66,029.65",0.000,0.000,0.00,6.405,5.51,-100,-100,0,,,
Karnataka,MSAW,M’SERIES ACTIVE WEAR,125.000,0.000,"57,652.03",231.000,0.000,"92,652.78",0.000,0.000,0.00,84.800,60.71,-100,-100,0,,,
Karnataka,MSCC,M'SERIES CLASSIC COLLECTION,"23,961.000","2,350.000","32,39,607.14","20,087.000","2,218.000","28,05,094.08",0.000,0.000,0.00,-16.168,-13.41,-100,-100,0,,,
Karnataka,MSFR,M'SERIES FREE,0.000,0.000,0.00,0.000,28.000,28.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSIC,M'SERIES INTERNATIONAL COLLECTION,0.000,0.000,0.00,271.000,0.000,"34,148.64",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSIN,M'SERIES INSIGNIA COLLECTION,"2,135.000",200.000,"4,42,483.33",986.000,75.000,"1,86,540.25",0.000,0.000,0.00,-53.817,-57.84,-100,-100,0,,,
Karnataka,MSKD,M'SERIES KIDS,0.000,0.000,0.00,144.000,0.000,"39,129.63",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSMB,M'SERIES MODERN BASICS,"26,277.000",0.000,"34,75,100.52","3,768.000",81.000,"3,96,563.35",0.000,0.000,0.00,-85.66,-88.59,-100,-100,0,,,
Karnataka,MSMC,M'SERIES MARINE COLLECTION,0.000,0.000,0.00,120.000,0.000,"22,630.90",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSMW,M'SERIES MACROWOMAN,"3,081.000",474.525,"4,22,569.13","3,422.000",98.000,"7,25,553.14",0.000,0.000,0.00,11.068,71.70,-100,-100,0,,,
Karnataka,MSOW,M'SERIES T-SHIRT & OUTER WEAR,"3,463.000",4.000,"8,93,143.21","4,389.000",0.000,"13,20,510.02",0.000,0.000,0.00,26.740,47.85,-100,-100,0,,,
Karnataka,MSPD,M'SERIES PRO DRY,135.000,0.000,"24,712.92",651.000,0.000,"1,76,978.93",0.000,0.000,0.00,382.222,616.14,-100,-100,0,,,
Karnataka,MSSG,MACROMAN M-SERIES SIGNATURE,0.000,0.000,0.00,6.000,0.000,"1,596.18",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSSK,M'SERIES SOCKS,"2,770.000",360.000,"1,96,017.58","3,120.000",390.000,"2,18,421.27",0.000,0.000,0.00,12.635,11.43,-100,-100,0,,,
Karnataka,MSSP,M'SERIES MACROMAN SPORTS,34.000,0.000,"10,102.11","1,959.000",0.000,"6,46,053.92",0.000,0.000,0.00,"5,661.765","6,295.24",-100,-100,0,,,
Karnataka,MSTH,M'SERIES THERMAL,0.000,0.000,0.00,121.000,0.000,"46,493.93",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,MSWS,M'SERIES MACROWOMAN SOCKS,510.000,50.000,"29,998.24",240.000,30.000,"15,334.50",0.000,0.000,0.00,-52.941,-48.88,-100,-100,0,,,
Karnataka,MWBR,M'WOMAN BRA,"2,120.000",0.000,"4,53,854.47","3,651.000",0.000,"7,51,555.04",0.000,0.000,0.00,72.217,65.59,-100,-100,0,,,
Karnataka,MWTH,M'WOMAN THERMAL,0.000,0.000,0.00,243.000,0.000,"69,377.14",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,RABT,BATH TOWEL,354.000,0.000,"7,073.72",21.000,0.000,"4,310.97",0.000,0.000,0.00,-94.068,-39.06,-100,-100,0,,,
Karnataka,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,106.000,106.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,RAFT,FACE TOWEL,0.000,0.000,0.00,72.000,0.000,"2,664.00",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,RAHC,HANDKERCHIEF,288.000,0.000,"13,855.65",288.000,0.000,"12,578.87",0.000,0.000,0.00,0.000,-9.21,-100,-100,0,,,
Karnataka,RAHT,HAND TOWEL,0.000,0.000,0.00,66.000,0.000,"5,523.00",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,RARC,RAINCOAT,0.000,0.000,0.00,"5,605.000",0.000,"18,38,334.40",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,88.000,87.52,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,SLSC,SOFTLINE CAMISOLE,0.000,0.000,0.00,"13,722.000",0.000,"10,22,475.71",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Karnataka,SLSP,SOFTLINE REG.PANTIES,171.000,0.000,"12,369.29","10,065.000",0.000,"6,39,988.40",0.000,0.000,0.00,"5,785.965","5,074.01",-100,-100,0,,,
Kerala,BMBU,BUMCHUMS BERMUDA,0.000,0.000,0.00,350.000,0.000,"1,06,165.05",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Kerala,BMTS,BUMCHUMS T-SHIRT,0.000,0.000,0.00,280.000,0.000,"59,741.33",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Kerala,BRBF,BUTTERFLY BRA,984.000,0.000,"1,53,101.43",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Kerala,BRLG,SOFTLINE LEGGINGS,150.000,0.000,"43,135.22",220.000,0.000,"60,964.04",0.000,0.000,0.00,46.667,41.33,-100,-100,0,,,
Kerala,BRRC,REGULAR COTTON BRA,216.000,0.000,"15,944.59",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Kerala,BRRF,REGULAR FANCY BRA,678.000,0.000,"46,157.20",600.000,0.000,"66,912.40",0.000,0.000,0.00,-11.504,44.97,-100,-100,0,,,
Kerala,CLCD,COLORS DRAWER,0.000,0.000,0.00,"4,140.000",0.000,"3,32,845.98",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Kerala,CLCV,COLORS VEST,0.000,0.000,0.00,120.000,0.000,"12,160.94",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Kerala,CTVS,VSTAR,0.000,0.000,0.00,"1,613.000",0.000,"3,06,470.50",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Kerala,EUEU,EURO,"32,620.000","5,990.000","26,67,076.34","24,430.000",0.000,"15,97,734.49",0.000,0.000,0.00,-25.107,-40.09,-100,-100,0,,,
Kerala,FEMM,FEMMORA,"4,599.000",0.000,"17,35,124.75",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
