BRAND,DESC.1,ITEM,DESC.,Valuation Type,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SEFRS,"CHR LEGG(1001), Beach., FRS, P01",DOMESTIC,0,0,0,5,0,"1,161.46",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SFFRS,"CHR LEGG(1001), Wild Rose., FRS, P01",DOMESTIC,20,0,"4,746.79",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SGFRS,"CHR LEGG(1001), Pink Lady., FRS, P01",DOMESTIC,15,0,"3,560.07",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SHFRS,"CHR LEGG(1001), Lilac Snow., FRS, P01",DOMESTIC,5,0,"1,186.69",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SIFRS,"CHR LEGG(1001), Fluorite GRN., FRS, P01",DOMESTIC,10,0,"2,373.40",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SKFRS,"CHR LEGG(1001), Iron., FRS, P01",DOMESTIC,5,0,"1,161.45",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SLFRS,"CHR LEGG(1001), Rapture RSE., FRS, P01",DOMESTIC,0,0,0,10,0,"2,322.90",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SMFRS,"CHR LEGG(1001, Deep Sea Coral., FRS, P01",DOMESTIC,5,0,"1,186.70",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SNFRS,"CHR LEGG(1001), Nine Iron., FRS, P01",DOMESTIC,5,0,"1,186.69",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SOFRS,"CHR LEGG(1001), Navigate., FRS, P01",DOMESTIC,10,0,"2,373.39",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SRFRS,"CHR LEGG(1001), DRK Coffee., FRS, P01",DOMESTIC,10,0,"2,373.40",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01STFRS,"CHR LEGG(1001), Pompeian RD., FRS, P01",DOMESTIC,0,0,0,5,0,"1,161.46",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SUFRS,"CHR LEGG(1001), Lead Gray., FRS, P01",DOMESTIC,0,0,0,5,0,"1,161.45",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SVFRS,"CHR LEGG(1001), Ice Berry., FRS, P01",DOMESTIC,0,0,0,5,0,"1,161.45",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SXFRS,"CHR LEGG(1001), Bone Brown., FRS, P01",DOMESTIC,5,0,"1,161.45",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SYFRS,"CHR LEGG(1001), Flamingo PNK., FRS, P01",DOMESTIC,10,0,"2,373.38",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01SZFRS,"CHR LEGG(1001), Moon Mist., FRS, P01",DOMESTIC,30,0,"7,069.69",5,0,"1,161.44",0,0,0,-83.333,-83.57,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TAFRS,"CHR LEGG(1001), Pale Marigold., FRS, P01",DOMESTIC,5,0,"1,186.69",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TDFRS,"CHR LEGG(1001), Dusted VIOLT., FRS, P01",DOMESTIC,5,0,"1,186.70",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01THFRS,"CHR LEGG(1001), Coco Brown., FRS, P01",DOMESTIC,5,0,"1,186.69",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TJFRS,"CHR LEGG(1001), Sea Sport., FRS, P01",DOMESTIC,5,0,"1,186.69",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TKFRS,"CHR LEGG(1001), Silver Cloud., FRS, P01",DOMESTIC,40,0,"9,392.59",15,0,"3,484.34",0,0,0,-62.5,-62.9,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TLFRS,"CHR LEGG(1001), India Ink., FRS, P01",DOMESTIC,6,0,"1,357.14",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TMFRS,"CHR LEGG(1001), Stellar., FRS, P01",DOMESTIC,5,0,"1,186.68",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TNFRS,"CHR LEGG(1001), Rose Cloud., FRS, P01",DOMESTIC,15,0,"3,560.09",10,0,"2,322.90",0,0,0,-33.333,-34.75,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TPFRS,"CHR LEGG(1001), Eclipse., FRS, P01",DOMESTIC,5,0,"1,161.46",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TQFRS,"CHR LEGG(1001), Brnt Coral., FRS, P01",DOMESTIC,30,0,"7,069.67",10,0,"2,322.89",0,0,0,-66.667,-67.14,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TRFRS,"CHR LEGG(1001), GLOW LIME., FRS, P01",DOMESTIC,15,0,"3,560.07",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01TTFRS,"CHR LEGG(1001), INFINITY., FRS, P01",DOMESTIC,10,0,"2,348.14",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01UKFRS,"CHR LEGG(1001), ZED BLACK., FRS, P01",DOMESTIC,407,0,"96,370.30",5,0,"1,161.44",0,0,0,-98.771,-98.79,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1001P01WFFRS,"CHR LEGG(1001), STONE., FRS, P01",DOMESTIC,20,0,"4,721.54",5,0,"1,161.44",0,0,0,-75,-75.4,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0102FRS,"ANK LEGG(1002), ""WHITE,"", FRS, P01",DOMESTIC,"5,011.00",0,"11,37,033.20","4,312.00",0,"9,93,704.18",0,0,0,-13.949,-12.61,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0103FRS,"ANK LEGG(1002), ""BLACK, "", FRS, P01",DOMESTIC,"4,496.00",0,"10,18,778.95","3,062.00",0,"7,35,269.96",0,0,0,-31.895,-27.83,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0103FRS,"ANK LEGG(1002), ""BLACK, "", FRS, P01",REJECTED,6,0,420,70,0,"5,652.00",0,0,0,"1,066.67","1,245.71",-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0106FRS,"ANK LEGG(1002), ""LEMON,"", FRS, P01",DOMESTIC,5,0,"1,122.88",70,0,"15,720.30",0,0,0,"1,300.00","1,300.00",-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P010CFRS,"ANK LEGG(1002), ""DK. GREEN,"", FRS, P01",DOMESTIC,41,0,"9,337.22",84,0,"19,519.14",0,0,0,104.878,109.05,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P010DFRS,"ANK LEGG(1002), ""DK. PURPLE,"", FRS, P01",DOMESTIC,22,0,"5,068.85",53,0,"12,064.87",0,0,0,140.909,138.02,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P010HFRS,"ANK LEGG(1002), ""FIESTA,"", FRS, P01",DOMESTIC,95,0,"21,532.82",154,0,"35,170.34",0,0,0,62.105,63.33,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P010NFRS,"ANK LEGG(1002), ""JELLY BEAN,"", FRS, P01",DOMESTIC,2,0,559.82,1,0,465.72,0,0,0,-50,-16.81,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P010WFRS,"ANK LEGG(1002),MELLOW CHERRY,"", FRS, P01",DOMESTIC,62,0,"14,138.55",60,0,"13,474.54",0,0,0,-3.226,-4.7,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P011FFRS,"ANK LEGG(1002), ""BLK MILANCH,"", FRS, P01",DOMESTIC,1,0,276.28,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P011IFRS,"ANK LEGG(1002), ""CREAM,"", FRS, P01",DOMESTIC,183,0,"41,566.14",391,0,"92,788.55",0,0,0,113.661,123.23,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0120FRS,"ANK LEGG(1002), ""RED,"", FRS, P01",DOMESTIC,"2,824.00",0,"6,40,556.51","1,510.00",0,"3,82,298.29",0,0,0,-46.53,-40.32,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0122FRS,"ANK LEGG(1002), ""BOTTEL GRN,"", FRS, P01",DOMESTIC,57,0,"13,089.31",188,0,"45,427.93",0,0,0,229.825,247.06,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0126FRS,"ANK LEGG(1002), ""MAROON,"", FRS, P01",DOMESTIC,5,0,"1,122.87",17,0,"3,928.45",0,0,0,240,249.86,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0127FRS,"ANK LEGG(1002), ""COFFEE,"", FRS, P01",DOMESTIC,25,0,"5,639.13",80,0,"17,966.06",0,0,0,220,218.6,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P012DFRS,"ANK LEGG(1002), ""P. GREEN,"", FRS, P01",DOMESTIC,55,0,"12,413.54",92,0,"20,764.37",0,0,0,67.273,67.27,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P012FFRS,"ANK LEGG(1002),FIROZA (LGHT)"", FRS, P01",DOMESTIC,522,0,"1,18,930.16",262,0,"61,522.55",0,0,0,-49.808,-48.27,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P012WFRS,"ANK LEGG(1002), ""BURGANDY,"", FRS, P01",DOMESTIC,15,0,"3,405.79",100,0,"22,457.54",0,0,0,566.667,559.39,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P012ZFRS,"ANK LEGG(1002), ""ROYAL BLUE,"", FRS, P01",DOMESTIC,5,0,"1,122.89",30,0,"6,737.27",0,0,0,500,499.99,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0130FRS,"ANK LEGG(1002), ""ASH,"", FRS, P01",DOMESTIC,5,0,"1,135.25",61,0,"13,940.26",0,0,0,"1,120.00","1,127.95",-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0131FRS,"ANK LEGG(1002), ""RUST,"", FRS, P01",DOMESTIC,17,0,"4,003.50",93,0,"22,388.20",0,0,0,447.059,459.22,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0132FRS,"ANK LEGG(1002), GOLD', FRS, P01",DOMESTIC,50,0,"11,327.82",62,0,"14,405.98",0,0,0,24,27.17,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0134FRS,"ANK LEGG(1002), BISCUIT', FRS, P01",DOMESTIC,0,0,0,70,0,"15,720.33",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0135FRS,"ANK LEGG(1002), ""NAVY,"", FRS, P01",DOMESTIC,"2,163.00",0,"4,90,738.39",927,0,"2,50,579.94",0,0,0,-57.143,-48.94,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P013AFRS,"ANK LEGG(1002), ""GLDN YELLW,"", FRS, P01",DOMESTIC,0,0,0,1,0,465.72,0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P013IFRS,"ANK LEGG(1002), ""GREEN MOSS,"", FRS, P01",DOMESTIC,81,0,"18,444.91",48,0,"10,934.78",0,0,0,-40.741,-40.72,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P013MFRS,"ANK LEGG(1002), 'WINE, FRS, P01",DOMESTIC,0,0,0,60,0,"13,474.62",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P013VFRS,"ANK LEGG(1002), ""CORAL BLUE,"", FRS, P01",DOMESTIC,36,0,"8,264.69",77,0,"18,980.36",0,0,0,113.889,129.66,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0144FRS,"ANK LEGG(1002), ""SKIN,"", FRS, P01",DOMESTIC,"1,402.00",0,"3,16,701.31","1,486.00",0,"3,70,943.54",0,0,0,5.991,17.13,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0145FRS,"ANK LEGG(1002), ""FAWN,"", FRS, P01",DOMESTIC,0,0,0,80,0,"17,966.01",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P014DFRS,"ANK LEGG(1002), MIDNIGHT BLU,"", FRS, P01",DOMESTIC,20,0,"4,541.00",93,0,"21,040.66",0,0,0,365,363.35,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P014IFRS,"ANK LEGG(1002), ""PURPLE,"", FRS, P01",DOMESTIC,14,0,"3,375.66",60,0,"13,474.54",0,0,0,328.571,299.17,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0151FRS,"ANK LEGG(1002), OLIVE., FRS, P01",DOMESTIC,0,0,0,60,0,"13,474.62",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0152FRS,"ANK LEGG(1002), ""YELLOW,"", FRS, P01",DOMESTIC,159,0,"36,432.71",94,0,"24,169.39",0,0,0,-40.881,-33.66,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0153FRS,"ANK LEGG(1002), ""ORANGE,"", FRS, P01",DOMESTIC,37,0,"8,417.97",110,0,"25,723.27",0,0,0,197.297,205.58,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0154FRS,"ANK LEGG(1002), ""MANGO,"", FRS, P01",DOMESTIC,82,0,"18,585.81",25,0,"6,069.61",0,0,0,-69.512,-67.34,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0155FRS,"ANK LEGG(1002), ""PINK,"", FRS, P01",DOMESTIC,606,0,"1,37,500.31",168,0,"39,334.16",0,0,0,-72.277,-71.39,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0157FRS,"ANK LEGG(1002), ""GRASS,"", FRS, P01",DOMESTIC,36,0,"8,218.03",123,0,"28,815.71",0,0,0,241.667,250.64,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P015LFRS,"ANK LEGG(1002), 'SKY, FRS, P01",DOMESTIC,0,0,0,55,0,"12,351.73",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P0165FRS,"ANK LEGG(1002),""GREY MILLANCH"", FRS, P01",DOMESTIC,31,0,"7,087.86",11,0,"2,970.02",0,0,0,-64.516,-58.1,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P016LFRS,"ANK LEGG(1002), ""GRAPE,"", FRS, P01",DOMESTIC,30,0,"6,799.17",71,0,"15,996.57",0,0,0,136.667,135.27,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P016OFRS,"ANK LEGG(1002), GREENARY, FRS, P01",DOMESTIC,0,0,0,90,0,"20,211.80",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P019CFRS,"ANK LEGG(1002), ""BERRY,"", FRS, P01",DOMESTIC,16,0,"3,644.91",80,0,"18,741.65",0,0,0,400,414.19,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P019JFRS,"ANK LEGG(1002), ""BRWN SUGAR,"", FRS, P01",DOMESTIC,5,0,"1,135.26",31,0,"7,202.99",0,0,0,520,534.48,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P019LFRS,"ANK LEGG(1002), ""CAMEL,"", FRS, P01",DOMESTIC,376,0,"85,640.98",121,0,"27,742.50",0,0,0,-67.819,-67.61,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P019XFRS,"ANK LEGG(1002), ""DRK MAROON,"", FRS, P01",DOMESTIC,246,0,"55,596.28",656,0,"1,77,866.71",0,0,0,166.667,219.93,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ABFRS,"ANK LEGG(1002), ""MUSTARD,"", FRS, P01",DOMESTIC,0,0,0,119,0,"29,790.83",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01AEFRS,"ANK LEGG(1002), ONION BLUE., FRS, P01",DOMESTIC,0,0,0,50,0,"11,228.84",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01AIFRS,"ANK LEGG(1002), ""PERSIAN RD,"", FRS, P01",DOMESTIC,0,0,0,1,0,465.72,0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01AQFRS,"ANK LEGG(1002), ""QUEENS PNK,"", FRS, P01",DOMESTIC,53,0,"12,082.43",249,0,"58,089.72",0,0,0,369.811,380.78,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ARFRS,"ANK LEGG(1002), ""RASPBERRY,"", FRS, P01",DOMESTIC,60,0,"13,598.38",102,0,"23,199.57",0,0,0,70,70.61,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01BDFRS,"ANK LEGG(1002), ""SNOW,"", FRS, P01",DOMESTIC,325,0,"74,226.16",663,0,"1,54,293.68",0,0,0,104,107.87,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01BLFRS,"ANK LEGG(1002), ""TOBACCO,"", FRS, P01",DOMESTIC,11,0,"2,550.42",11,0,"2,970.02",0,0,0,0,16.45,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01BMFRS,"ANK LEGG(1002), ""BLU MOSAIC,"", FRS, P01",DOMESTIC,112,0,"25,418.56",96,0,"24,539.51",0,0,0,-14.286,-3.46,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01BOFRS,"ANK LEGG(1002), ""TWILIGHT,"", FRS, P01",DOMESTIC,40,0,"9,069.68",85,0,"19,088.96",0,0,0,112.5,110.47,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01BXFRS,"ANK LEGG(1002),""PARADISE PNK,"", FRS, P01",DOMESTIC,0,0,0,60,0,"13,474.54",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EHFRS,"ANK LEGG(1002), ""CHATNI,"", FRS, P01",DOMESTIC,225,0,"51,062.03",196,0,"44,257.97",0,0,0,-12.889,-13.33,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EIFRS,"ANK LEGG(1002), ""LT. MAROON,"", FRS, P01",DOMESTIC,657,0,"1,48,973.12",305,0,"70,699.92",0,0,0,-53.577,-52.54,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EJFRS,"ANK LEGG(1002), ""ONION PINK,"", FRS, P01",DOMESTIC,230,0,"52,222.02",72,0,"16,280.14",0,0,0,-68.696,-68.83,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EKFRS,"ANK LEGG(1002), ""RANI,"", FRS, P01",DOMESTIC,236,0,"53,546.83",87,0,"21,965.94",0,0,0,-63.136,-58.98,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ELFRS,"ANK LEGG(1002), ""ROMA GREEN,"", FRS, P01",DOMESTIC,455,0,"1,03,308.79",119,0,"28,239.50",0,0,0,-73.846,-72.66,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EMFRS,"ANK LEGG(1002), ""MEHENDI,"", FRS, P01",DOMESTIC,60,0,"13,610.77",36,0,"8,325.89",0,0,0,-40,-38.83,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ENFRS,"ANK LEGG(1002), ""LT.TURKISH,"", FRS, P01",DOMESTIC,570,0,"1,29,419.88",97,0,"22,149.40",0,0,0,-82.982,-82.89,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EOFRS,"ANK LEGG(1002),""ROMANTIC RANI"", FRS, P01",DOMESTIC,124,0,"28,317.82",313,0,"72,669.24",0,0,0,152.419,156.62,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ERFRS,"ANK LEGG(1002), ""ONION,"", FRS, P01",DOMESTIC,353,0,"80,300.73",166,0,"38,606.24",0,0,0,-52.975,-51.92,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ESFRS,"ANK LEGG(1002), ""VIBRANT BLU,"", FRS, P01",DOMESTIC,55,0,"12,463.09",17,0,"5,316.39",0,0,0,-69.091,-57.34,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ETFRS,"ANK LEGG(1002), ""T-OLIVE,"", FRS, P01",REJECTED,0,0,0,245,0,"7,350.00",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01ETFRS,"ANK LEGG(1002), ""T-OLIVE,"", FRS, P01",DOMESTIC,5,0,"1,122.88",58,0,"13,377.21",0,0,0,"1,060.00","1,091.33",-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EUFRS,"ANK LEGG(1002), ""D.RUST,"", FRS, P01",REJECTED,0,0,0,65,0,"1,950.00",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EUFRS,"ANK LEGG(1002), ""D.RUST,"", FRS, P01",DOMESTIC,0,0,0,75,0,"16,843.16",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EWFRS,"ANK LEGG(1002), ""SCARLET,"", FRS, P01",REJECTED,0,0,0,40,0,"1,200.00",0,0,0,0,0,0,0,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EWFRS,"ANK LEGG(1002), ""SCARLET,"", FRS, P01",DOMESTIC,507,0,"1,15,147.69",68,0,"15,441.61",0,0,0,-86.588,-86.59,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EXFRS,"ANK LEGG(1002), ""BLOOD RED,"", FRS, P01",DOMESTIC,626,0,"1,42,145.49",153,0,"37,709.62",0,0,0,-75.559,-73.47,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EYFRS,"ANK LEGG(1002), ""PARROT,"", FRS, P01",DOMESTIC,5,0,"1,135.26",90,0,"20,211.83",0,0,0,"1,700.00","1,680.37",-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01EZFRS,"ANK LEGG(1002), ""DZ.GREEN,"", FRS, P01",DOMESTIC,14,0,"3,377.76",5,0,"1,122.88",0,0,0,-64.286,-66.76,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FAFRS,"ANK LEGG(1002), ""FALSA,"", FRS, P01",DOMESTIC,14,0,"3,329.02",83,0,"19,053.45",0,0,0,492.857,472.34,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FEFRS,"ANK LEGG(1002), ""LEAF GREEN,"", FRS, P01",DOMESTIC,31,0,"7,050.70",78,0,"18,240.37",0,0,0,151.613,158.7,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FGFRS,"ANK LEGG(1002), ""LGHT BERRY,"", FRS, P01",DOMESTIC,28,0,"6,472.72",69,0,"16,460.31",0,0,0,146.429,154.3,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FHFRS,"ANK LEGG(1002), ""BABY PINK,"", FRS, P01",DOMESTIC,353,0,"80,152.45",92,0,"22,305.06",0,0,0,-73.938,-72.17,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FIFRS,"ANK LEGG(1002), ""ROT,"", FRS, P01",DOMESTIC,6,0,"1,701.71",48,0,"10,934.78",0,0,0,700,542.58,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01FJFRS,"ANK LEGG(1002), ""CHOCO,"", FRS, P01",DOMESTIC,15,0,"3,393.38",55,0,"12,351.65",0,0,0,266.667,263.99,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GHFRS,"ANK LEGG(1002), ""PEARL,"", FRS, P01",DOMESTIC,421,0,"95,493.22",151,0,"34,978.98",0,0,0,-64.133,-63.37,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GIFRS,"ANK LEGG(1002),FANTASTIC BLU,"", FRS, P01",DOMESTIC,20,0,"4,541.05",82,0,"18,518.57",0,0,0,310,307.8,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GJFRS,"ANK LEGG(1002), ""LEMON DROP,"", FRS, P01",DOMESTIC,36,0,"8,180.88",101,0,"23,258.17",0,0,0,180.556,184.3,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GKFRS,"ANK LEGG(1002),BRGHT CHARTESUS, FRS, P01",DOMESTIC,27,0,"6,135.10",65,0,"16,823.07",0,0,0,140.741,174.21,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GMFRS,"ANK LEGG(1002), ""TURMERIC,"", FRS, P01",DOMESTIC,100,0,"22,692.83",68,0,"15,684.86",0,0,0,-32,-30.88,-100,-100,0,,,
BRLG,SOFTLINE LEGGINGS,RBRLGS1002P01GNFRS,"ANK LEGG(1002), CANDY PNK, FRS, P01",DOMESTIC,0,0,0,70,0,"15,720.29",0,0,0,0,0,0,0,0,,,
